"","comp","cryoEM_Distance","WGS_Distance","LCL"
"2737","Agathobacter_ruminis_DSM_29029 Faecalibacterium_prausnitzii_A2-165_DSM_17677",2.4438772657633,0.771144279,"Order"
"2738","Agathobacter_ruminis_DSM_29029 Faecalibacterium_prausnitzii_A2-165_DSM_17677",2.6258490598062,0.771144279,"Order"
"2739","Agathobacter_ruminis_DSM_29029 Faecalibacterium_prausnitzii_A2-165_DSM_17677",3.33561264826275,0.771144279,"Order"
"2740","Agathobacter_ruminis_DSM_29029 Faecalibacterium_prausnitzii_A2-165_DSM_17677",2.56918459572001,0.771144279,"Order"
"2741","Agathobacter_ruminis_DSM_29029 Faecalibacterium_prausnitzii_A2-165_DSM_17677",2.75841010730776,0.771144279,"Order"
"2742","Agathobacter_ruminis_DSM_29029 Faecalibacterium_prausnitzii_A2-165_DSM_17677",4.0855698079591,0.771144279,"Order"
"2743","Agathobacter_ruminis_DSM_29029 Faecalibacterium_prausnitzii_A2-165_DSM_17677",2.45112438142804,0.771144279,"Order"
"2744","Agathobacter_ruminis_DSM_29029 Faecalibacterium_prausnitzii_A2-165_DSM_17677",3.29598432220592,0.771144279,"Order"
"2745","Agathobacter_ruminis_DSM_29029 Faecalibacterium_prausnitzii_A2-165_DSM_17677",3.89724424335282,0.771144279,"Order"
"2746","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.62689616816843,0.76728972,"Phylum"
"2747","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.69961375756232,0.76728972,"Phylum"
"2748","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.10507683721753,0.76728972,"Phylum"
"2749","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.08243589927392,0.76728972,"Phylum"
"2750","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.09724309959525,0.76728972,"Phylum"
"2751","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.15131365370805,0.76728972,"Phylum"
"2752","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.40213671793517,0.76728972,"Phylum"
"2753","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.3800749276538,0.76728972,"Phylum"
"2754","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.85987179085841,0.76728972,"Phylum"
"2755","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.42742855243309,0.76728972,"Phylum"
"2756","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.77152422375153,0.76728972,"Phylum"
"2757","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.3890971707701,0.76728972,"Phylum"
"2758","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.76631662141546,0.76728972,"Phylum"
"2759","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.84299355412979,0.76728972,"Phylum"
"2760","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",1.681367538532,0.76728972,"Phylum"
"2761","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.44832325602861,0.76728972,"Phylum"
"2762","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.67297924697695,0.76728972,"Phylum"
"2763","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.38067068426663,0.76728972,"Phylum"
"2764","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.77440941565969,0.76728972,"Phylum"
"2765","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.45722245483054,0.76728972,"Phylum"
"2766","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.17456960306684,0.76728972,"Phylum"
"2767","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.83804601223895,0.76728972,"Phylum"
"2768","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.30872268660049,0.76728972,"Phylum"
"2769","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",3.21024168864328,0.76728972,"Phylum"
"2770","Agathobacter_ruminis_DSM_29029 Kandleria_vitulina_DSM_20405",2.55453649285755,0.76728972,"Phylum"
"2771","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",0.911507263943077,0.638535032,"Family"
"2772","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",2.68179054185463,0.638535032,"Family"
"2773","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.45887642769936,0.638535032,"Family"
"2774","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",2.15035584877407,0.638535032,"Family"
"2775","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",2.66925277976231,0.638535032,"Family"
"2776","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",0.626240315727244,0.638535032,"Family"
"2777","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",0.801896176195311,0.638535032,"Family"
"2778","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.73759687442729,0.638535032,"Family"
"2779","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",0.820685626309151,0.638535032,"Family"
"2780","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",0.900808546057546,0.638535032,"Family"
"2781","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",0.397054130908316,0.638535032,"Family"
"2782","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",0.484259226704079,0.638535032,"Family"
"2783","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.15806387759967,0.638535032,"Family"
"2784","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",0.95810969650604,0.638535032,"Family"
"2785","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.78924994838399,0.638535032,"Family"
"2786","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.46680960186651,0.638535032,"Family"
"2787","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.03060108484575,0.638535032,"Family"
"2788","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.22517967324137,0.638535032,"Family"
"2789","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.87209206951053,0.638535032,"Family"
"2790","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.42382173300775,0.638535032,"Family"
"2791","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.05201952493648,0.638535032,"Family"
"2792","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.23923466070531,0.638535032,"Family"
"2793","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",2.59769399303437,0.638535032,"Family"
"2794","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.71226331426989,0.638535032,"Family"
"2795","Agathobacter_ruminis_DSM_29029 Lachnospira_multipara_G6_ATCC_19207",1.36496429096778,0.638535032,"Family"
"2796","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.8784819488525,0.816455696,"Phylum"
"2797","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",5.87443331107668,0.816455696,"Phylum"
"2798","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.80383307359476,0.816455696,"Phylum"
"2799","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",4.1614892836881,0.816455696,"Phylum"
"2800","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.29476903200043,0.816455696,"Phylum"
"2801","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.65460356926762,0.816455696,"Phylum"
"2802","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",4.02341030009277,0.816455696,"Phylum"
"2803","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",6.47804923792622,0.816455696,"Phylum"
"2804","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",4.35394990047622,0.816455696,"Phylum"
"2805","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",4.63971676400843,0.816455696,"Phylum"
"2806","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.66577063865209,0.816455696,"Phylum"
"2807","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",6.34963264323636,0.816455696,"Phylum"
"2808","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",4.27510028698265,0.816455696,"Phylum"
"2809","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.47739159916612,0.816455696,"Phylum"
"2810","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",5.78378286476292,0.816455696,"Phylum"
"2811","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.51581812863928,0.816455696,"Phylum"
"2812","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.9921427429389,0.816455696,"Phylum"
"2813","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",6.40386263525596,0.816455696,"Phylum"
"2814","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",4.29533595287021,0.816455696,"Phylum"
"2815","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",4.59364669407098,0.816455696,"Phylum"
"2816","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",4.5942484879754,0.816455696,"Phylum"
"2817","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.61327994554354,0.816455696,"Phylum"
"2818","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.53572791894763,0.816455696,"Phylum"
"2819","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",3.78563831448074,0.816455696,"Phylum"
"2820","Agathobacter_ruminis_DSM_29029 Ligilactobacillus_ruminis_Lactobacillus_ruminis_DSM_20403",2.97682641220912,0.816455696,"Phylum"
"2821","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.37170239412833,0.746774194,"Family"
"2822","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",4.42258057431476,0.746774194,"Family"
"2823","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",6.33565853056869,0.746774194,"Family"
"2824","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.19216994234931,0.746774194,"Family"
"2825","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.6301371760686,0.746774194,"Family"
"2826","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.43008579330133,0.746774194,"Family"
"2827","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",4.39415405037525,0.746774194,"Family"
"2828","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.28647495700713,0.746774194,"Family"
"2829","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",4.70388444439765,0.746774194,"Family"
"2830","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",3.87335150892524,0.746774194,"Family"
"2831","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.56411212740258,0.746774194,"Family"
"2832","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",4.56233449680803,0.746774194,"Family"
"2833","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",4.85566225623479,0.746774194,"Family"
"2834","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",6.11601287159225,0.746774194,"Family"
"2835","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.3891587239169,0.746774194,"Family"
"2836","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",4.50171264392587,0.746774194,"Family"
"2837","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",6.37005704261687,0.746774194,"Family"
"2838","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.30152193393887,0.746774194,"Family"
"2839","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.47404039263244,0.746774194,"Family"
"2840","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.140778083324,0.746774194,"Family"
"2841","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",6.46000660829968,0.746774194,"Family"
"2842","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.41464660912237,0.746774194,"Family"
"2843","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.7604841062941,0.746774194,"Family"
"2844","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",5.66112083983086,0.746774194,"Family"
"2845","Agathobacter_ruminis_DSM_29029 Marvinbryantia_formatexigens_DSM_14469",4.36774462626815,0.746774194,"Family"
"2846","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",5.58917802359756,0.817531557,">Domain"
"2847","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.71450671746221,0.817531557,">Domain"
"2848","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",5.52912920928925,0.817531557,">Domain"
"2849","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.04749678643106,0.817531557,">Domain"
"2850","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.13097345463954,0.817531557,">Domain"
"2851","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.56981262587454,0.817531557,">Domain"
"2852","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.93475097984731,0.817531557,">Domain"
"2853","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.7819676460339,0.817531557,">Domain"
"2854","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",5.44700646823777,0.817531557,">Domain"
"2855","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.05003534004369,0.817531557,">Domain"
"2856","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.49543401997099,0.817531557,">Domain"
"2857","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.2293854232586,0.817531557,">Domain"
"2858","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.86754079559534,0.817531557,">Domain"
"2859","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.22896419813391,0.817531557,">Domain"
"2860","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.67299392892108,0.817531557,">Domain"
"2861","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",5.31974176250525,0.817531557,">Domain"
"2862","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.30031384255139,0.817531557,">Domain"
"2863","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",5.08217036962992,0.817531557,">Domain"
"2864","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",5.70358674012746,0.817531557,">Domain"
"2865","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.41203724708304,0.817531557,">Domain"
"2866","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.13565653449302,0.817531557,">Domain"
"2867","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.55172963835204,0.817531557,">Domain"
"2868","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.81391660432106,0.817531557,">Domain"
"2869","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.40081503596876,0.817531557,">Domain"
"2870","Agathobacter_ruminis_DSM_29029 Methanocorpusculum_labreanum_Z_DSM_4855",4.41273184736634,0.817531557,">Domain"
"2871","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.54724067443755,0.956707317,">Domain"
"2872","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",4.15349263037978,0.956707317,">Domain"
"2873","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.81468121306219,0.956707317,">Domain"
"2874","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.4779324661892,0.956707317,">Domain"
"2875","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.76913646532089,0.956707317,">Domain"
"2876","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",4.04821817486901,0.956707317,">Domain"
"2877","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",4.08512807902893,0.956707317,">Domain"
"2878","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.73836036111286,0.956707317,">Domain"
"2879","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.47831713682511,0.956707317,">Domain"
"2880","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.73783324931095,0.956707317,">Domain"
"2881","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.72270300061047,0.956707317,">Domain"
"2882","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.48690490921138,0.956707317,">Domain"
"2883","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.66901809654505,0.956707317,">Domain"
"2884","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",4.09628122394579,0.956707317,">Domain"
"2885","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.79609798103587,0.956707317,">Domain"
"2886","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",4.27027813169399,0.956707317,">Domain"
"2887","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.92378080388723,0.956707317,">Domain"
"2888","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.39191482391921,0.956707317,">Domain"
"2889","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.6949884386541,0.956707317,">Domain"
"2890","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.61487337547262,0.956707317,">Domain"
"2891","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.88161515274012,0.956707317,">Domain"
"2892","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.57454730090458,0.956707317,">Domain"
"2893","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.9941780792123,0.956707317,">Domain"
"2894","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",3.88054121276751,0.956707317,">Domain"
"2895","Agathobacter_ruminis_DSM_29029 Methanomicrobium_mobile_BP_DSM_1539",4.40959331695747,0.956707317,">Domain"
"2896","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.36895562005253,0.849185497,"Domain"
"2897","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.15117838993028,0.849185497,"Domain"
"2898","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.86200511591241,0.849185497,"Domain"
"2899","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.06735917420661,0.849185497,"Domain"
"2900","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.04703315747742,0.849185497,"Domain"
"2901","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.40352385719511,0.849185497,"Domain"
"2902","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.46293486932739,0.849185497,"Domain"
"2903","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.43163329992424,0.849185497,"Domain"
"2904","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.81232547286208,0.849185497,"Domain"
"2905","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.31242112033971,0.849185497,"Domain"
"2906","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.64002938590385,0.849185497,"Domain"
"2907","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.53745487700749,0.849185497,"Domain"
"2908","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.91139268268677,0.849185497,"Domain"
"2909","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.4289574309757,0.849185497,"Domain"
"2910","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.45165550450974,0.849185497,"Domain"
"2911","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.70415844071616,0.849185497,"Domain"
"2912","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.47351940343662,0.849185497,"Domain"
"2913","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.50107520455454,0.849185497,"Domain"
"2914","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.86632568477274,0.849185497,"Domain"
"2915","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.4385313212837,0.849185497,"Domain"
"2916","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.42766406206898,0.849185497,"Domain"
"2917","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.71150651549604,0.849185497,"Domain"
"2918","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.3507646553726,0.849185497,"Domain"
"2919","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.58376266272563,0.849185497,"Domain"
"2920","Agathobacter_ruminis_DSM_29029 Prevotella_bryantii_B14_DSM_11371",3.32539174910811,0.849185497,"Domain"
"2921","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.54656828514967,0.854414042,"Domain"
"2922","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.1379825116797,0.854414042,"Domain"
"2923","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.44866572741065,0.854414042,"Domain"
"2924","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.51038426533251,0.854414042,"Domain"
"2925","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.89235564534916,0.854414042,"Domain"
"2926","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.96941559516015,0.854414042,"Domain"
"2927","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.70394537503869,0.854414042,"Domain"
"2928","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.10741629264125,0.854414042,"Domain"
"2929","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.43323343335732,0.854414042,"Domain"
"2930","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.24563515628868,0.854414042,"Domain"
"2931","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",2.83867400734261,0.854414042,"Domain"
"2932","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.53126928744548,0.854414042,"Domain"
"2933","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.92590199797855,0.854414042,"Domain"
"2934","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.2618040054166,0.854414042,"Domain"
"2935","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.78653741780918,0.854414042,"Domain"
"2936","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.81977652748635,0.854414042,"Domain"
"2937","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.301770210448,0.854414042,"Domain"
"2938","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",4.07411347623139,0.854414042,"Domain"
"2939","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.23596284081495,0.854414042,"Domain"
"2940","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",4.05823004283746,0.854414042,"Domain"
"2941","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.9561889869604,0.854414042,"Domain"
"2942","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",2.95890614720191,0.854414042,"Domain"
"2943","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.43676380128275,0.854414042,"Domain"
"2944","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.31702763618251,0.854414042,"Domain"
"2945","Agathobacter_ruminis_DSM_29029 Prevotella_ruminicola_ATCC_19189",3.73349305285345,0.854414042,"Domain"
"2946","Agathobacter_ruminis_DSM_29029 Propionibacteriaceae_bacterium_P6A17",3.80176410735296,0.860889396,"Kingdom"
